id,School,Gender,Race,Local,Full Time,Future,Effectiveness,Online Supplement,Supplement Use,Feet,Inches,Weight,Exercise per Week,Exercise Time,Read Label,Taste,Price,Nutrition,Presentation,Appearance,Health,Parents Overweight,Final,Attend,Year,Semester,Class,Platform
36005,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,4.0,123.0,2 to 4 days a week,30 - 40 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,No,0.84,0.606060606,2019.0,Spring,102.0,Achieve
11134,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult,5.0,3.0,110.0,I don't regularly exercise,10 - 20 minutes,Not too often,2.0,1.0,3.0,4.0,No,Yes,No,0.89,0.9523809520000001,2019.0,Spring,102.0,Canvas
86264,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,6.0,174.0,I don't regularly exercise,10 - 20 minutes,Sometime,2.0,1.0,4.0,3.0,Yes,Yes,No,0.967166667,0.9090909090000001,2019.0,Spring,102.0,Achieve
91693,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,11.0,160.0,2 to 4 days a week,30 - 40 minutes,Sometime,2.0,1.0,3.0,4.0,No,Yes,No,0.850833333,0.9090909090000001,2019.0,Spring,102.0,Achieve
72538,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,1.0,120.0,Once a week,20 - 30 minutes,Often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.92,0.9090909090000001,2019.0,Spring,102.0,Achieve
32534,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult,5.0,5.0,135.0,I don't regularly exercise,10 - 20 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,No,No,0.92,0.9090909090000001,2019.0,Spring,102.0,Achieve
74489,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,5.0,120.0,2 to 4 days a week,30 - 40 minutes,Often,3.0,1.0,2.0,4.0,Yes,Yes,No,0.965583333,0.9090909090000001,2019.0,Spring,102.0,Achieve
11427,San Francisco State University,Male,White,International Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,5.0,11.0,135.0,2 to 4 days a week,40 - 50 minutes,Never,1.0,2.0,4.0,3.0,No,No,Yes,0.8,0.606060606,2019.0,Spring,102.0,Achieve
57972,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,4.0,123.0,I don't regularly exercise,10 - 20 minutes,Never,1.0,3.0,4.0,2.0,Yes,No,No,0.945083333,0.9090909090000001,2019.0,Spring,102.0,Achieve
36993,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,5.0,6.0,108.0,Once a week,10 - 20 minutes,Never,2.0,1.0,4.0,3.0,Yes,No,No,0.84,0.9090909090000001,2019.0,Spring,102.0,Achieve
34638,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,5.0,6.0,125.0,2 to 4 days a week,30 - 40 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.8165,0.6521739129999999,2019.0,Spring,101.0,Achieve
01931,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,2.0,110.0,Once a week,10 - 20 minutes,Sometime,1.0,2.0,4.0,3.0,No,Yes,Not sure,0.88,0.956521739,2019.0,Spring,101.0,Achieve
59557,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,10.0,155.0,Once a week,Over an hour,Not too often,3.0,1.0,4.0,2.0,Yes,Yes,No,0.9268333329999999,0.695652174,2019.0,Spring,101.0,Achieve
05186,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,7.0,140.0,2 to 4 days a week,30 - 40 minutes,Never,1.0,2.0,3.0,4.0,Yes,Yes,No,0.92,0.6521739129999999,2019.0,Spring,101.0,Achieve
20129,City College of San Francisco,Female,Others,Local Student,Full time,Very helpful,Very effective,Not too helpful,Somewhat difficult,5.0,5.0,130.0,2 to 4 days a week,30 - 40 minutes,Sometime,3.0,4.0,2.0,1.0,Yes,Yes,No,0.823557185,0.9523809520000001,2019.0,Spring,102.0,Canvas
62114,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Somewhat difficult,5.0,9.0,174.0,2 to 4 days a week,Over an hour,Always,3.0,1.0,2.0,4.0,Yes,Yes,No,0.965833333,0.303030303,2019.0,Spring,102.0,Achieve
12344,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,9.0,150.0,2 to 4 days a week,20 - 30 minutes,Sometime,3.0,1.0,2.0,4.0,Yes,Yes,No,0.812,0.869565217,2019.0,Spring,101.0,Achieve
07163,San Francisco State University,Female,Others,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult,5.0,6.0,135.0,5 to 7 days a week,Over an hour,Sometime,2.0,1.0,3.0,4.0,Yes,Yes,No,0.8505,0.606060606,2019.0,Spring,102.0,Achieve
03397,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,2.0,115.0,Once a week,20 - 30 minutes,Sometime,1.0,3.0,2.0,4.0,Yes,Yes,No,0.564035654,0.7142857140000001,2019.0,Spring,102.0,Canvas
58330,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,2.0,130.0,2 to 4 days a week,40 - 50 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.730916667,0.47826087,2019.0,Spring,101.0,Achieve
51046,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,6.0,2.0,194.0,5 to 7 days a week,Over an hour,Often,4.0,2.0,1.0,3.0,Yes,Yes,No,0.778333333,0.9090909090000001,2019.0,Spring,102.0,Achieve
19629,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,5.0,3.0,102.0,I don't regularly exercise,20 - 30 minutes,Not too often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.680333333,0.565217391,2019.0,Spring,101.0,Achieve
62572,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,7.0,160.0,2 to 4 days a week,40 - 50 minutes,Often,4.0,3.0,2.0,1.0,Yes,Yes,Not sure,0.841666667,0.606060606,2019.0,Spring,102.0,Achieve
20395,City College of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Very effective,Not helping at all,No problem at all,5.0,11.0,137.0,2 to 4 days a week,Over an hour,Sometime,4.0,3.0,2.0,1.0,Yes,Yes,No,0.929098513,0.9523809520000001,2019.0,Spring,102.0,Canvas
86759,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,4.0,135.0,2 to 4 days a week,Over an hour,Often,2.0,3.0,4.0,1.0,Yes,Yes,No,0.937916667,0.6521739129999999,2019.0,Spring,101.0,Achieve
07779,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult,5.0,10.0,108.0,2 to 4 days a week,40 - 50 minutes,Sometime,4.0,1.0,3.0,2.0,Yes,Yes,No,0.8130901079999999,0.7142857140000001,2019.0,Spring,102.0,Canvas
29640,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,11.0,148.0,2 to 4 days a week,20 - 30 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,Not sure,0.92,0.826086957,2019.0,Spring,101.0,Achieve
33426,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,4.0,100.0,2 to 4 days a week,20 - 30 minutes,Often,1.0,2.0,4.0,3.0,Yes,Yes,Not sure,0.88,0.7826086959999999,2019.0,Spring,101.0,Achieve
47843,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,5.0,7.0,130.0,2 to 4 days a week,Over an hour,Often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.4675,0.7,2019.0,Spring,101.0,Achieve
07111,City College of San Francisco,Male,Asian,Local Student,Part time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all,6.0,0.0,180.0,5 to 7 days a week,Over an hour,Not too often,2.0,1.0,3.0,4.0,No,Yes,No,0.8118727809999999,0.7142857140000001,2019.0,Spring,102.0,Canvas
62493,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,3.0,130.0,I don't regularly exercise,20 - 30 minutes,Sometime,2.0,1.0,4.0,3.0,Yes,Yes,No,0.946416667,0.956521739,2019.0,Spring,101.0,Achieve
18250,City College of San Francisco,Female,Others,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult,5.0,4.0,155.0,2 - 4 days a week,30 - 40 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,Yes,0.928333333,0.7692307690000001,2019.0,Fall,102.0,Achieve
41394,City College of San Francisco,Female,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,No problem at all,4.0,11.0,160.0,I don't regularly exercise,20 - 30 minutes,Sometime,2.0,1.0,3.0,4.0,Yes,Yes,Not sure,0.89,0.576923077,2019.0,Fall,102.0,Achieve
69673,City College of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,8.0,170.0,5 - 7 days a week,Over an hour,Sometime,1.0,4.0,3.0,2.0,Yes,Yes,Yes,0.7576666670000001,0.192307692,2019.0,Fall,102.0,Achieve
49165,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Not related,Very effective,Very helpful,Somewhat difficult,5.0,2.0,118.0,5 - 7 days a week,Over an hour,Sometime,3.0,2.0,1.0,4.0,Yes,Yes,No,0.89,0.961538462,2019.0,Fall,102.0,Achieve
99338,University of San Francisco,Female,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,7.0,127.0,5 - 7 days a week,40 - 50 minutes,Always,3.0,1.0,4.0,2.0,Yes,Yes,Yes,0.9715,0.9859154929999999,2019.0,Fall,101.0,Achieve
41211,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Somewhat difficult,5.0,6.0,129.0,2 - 4 days a week,40 - 50 minutes,Sometime,1.0,2.0,4.0,3.0,Yes,Yes,No,0.9345,0.9859154929999999,2019.0,Fall,101.0,Achieve
54082,University of San Francisco,Female,Asian,International Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,10.0,121.4,2 - 4 days a week,30 - 40 minutes,Not too often,4.0,3.0,2.0,1.0,Yes,No,No,1.0,0.9859154929999999,2019.0,Fall,101.0,Achieve
55177,University of San Francisco,Male,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Not too helpful,No problem at all,6.0,2.0,165.0,2 - 4 days a week,Over an hour,Not too often,1.0,2.0,3.0,4.0,Yes,Yes,No,0.962833333,0.9859154929999999,2019.0,Fall,101.0,Achieve
76281,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Not too helpful,Very effective,Somewhat helpful,Somewhat difficult,5.0,7.0,115.0,Once a week,30 - 40 minutes,Often,4.0,3.0,2.0,1.0,No,Yes,No,0.997833333,0.961538462,2019.0,Fall,102.0,Achieve
38680,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,11.0,170.0,5 - 7 days a week,Over an hour,Often,1.0,2.0,3.0,4.0,Yes,Yes,No,0.991,0.9859154929999999,2019.0,Fall,101.0,Achieve
49537,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult,5.0,0.0,135.0,I don't regularly exercise,40 - 50 minutes,Sometime,1.0,4.0,2.0,3.0,Yes,Yes,No,0.86975,0.9859154929999999,2019.0,Fall,101.0,Achieve
34192,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,3.0,101.0,2 - 4 days a week,Over an hour,Always,2.0,4.0,3.0,1.0,Yes,Yes,No,1.0,0.422535211,2019.0,Fall,101.0,Achieve
96656,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,5.0,160.0,5 - 7 days a week,40 - 50 minutes,Often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.88,0.845070423,2019.0,Fall,101.0,Achieve
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,7.0,163.0,I don't regularly exercise,30 - 40 minutes,Always,3.0,2.0,1.0,4.0,Yes,Yes,Yes,1.0,0.9859154929999999,2019.0,Fall,101.0,Achieve
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,7.0,163.0,5 - 7 days a week,30 - 40 minutes,Always,3.0,2.0,1.0,4.0,Yes,Yes,Yes,1.0,0.9859154929999999,2019.0,Fall,101.0,Achieve
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,7.0,163.0,I don't regularly exercise,30 - 40 minutes,Always,3.0,2.0,1.0,4.0,Yes,Yes,Yes,1.0,0.9859154929999999,2019.0,Fall,101.0,Achieve
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all,5.0,7.0,163.0,5 - 7 days a week,30 - 40 minutes,Always,3.0,2.0,1.0,4.0,Yes,Yes,Yes,1.0,0.9859154929999999,2019.0,Fall,101.0,Achieve
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Somewhat helpful,Not too effective,Very helpful,No problem at all,5.0,7.0,140.0,I don't regularly exercise,40 - 50 minutes,Never,2.0,1.0,4.0,3.0,Yes,Yes,No,0.9155833329999999,0.9859154929999999,2019.0,Fall,101.0,Achieve
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Somewhat helpful,Not too effective,Very helpful,No problem at all,5.0,7.0,135.0,I don't regularly exercise,40 - 50 minutes,Never,1.0,2.0,4.0,3.0,Yes,Yes,No,0.9155833329999999,0.9859154929999999,2019.0,Fall,101.0,Achieve
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,7.0,140.0,I don't regularly exercise,40 - 50 minutes,Never,2.0,1.0,4.0,3.0,Yes,Yes,No,0.9155833329999999,0.9859154929999999,2019.0,Fall,101.0,Achieve
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,7.0,135.0,I don't regularly exercise,40 - 50 minutes,Never,1.0,2.0,4.0,3.0,Yes,Yes,No,0.9155833329999999,0.9859154929999999,2019.0,Fall,101.0,Achieve
62738,University of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,No problem at all,6.0,2.0,180.0,2 - 4 days a week,40 - 50 minutes,Sometime,3.0,4.0,2.0,1.0,Yes,Yes,No,0.9468333329999999,0.9859154929999999,2019.0,Fall,101.0,Achieve
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,2.0,114.0,I don't regularly exercise,Over an hour,Sometime,4.0,1.0,2.0,3.0,Yes,Yes,No,0.841369048,0.5,2019.0,Fall,102.0,Achieve
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,2.0,113.0,I don't regularly exercise,Over an hour,Not too often,4.0,1.0,2.0,3.0,Yes,Yes,No,0.841369048,0.5,2019.0,Fall,102.0,Achieve
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,2.0,114.0,I don't regularly exercise,Over an hour,Sometime,4.0,1.0,2.0,3.0,Yes,Yes,No,0.841369048,0.5,2019.0,Fall,102.0,Achieve
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,2.0,113.0,I don't regularly exercise,Over an hour,Not too often,4.0,1.0,2.0,3.0,Yes,Yes,No,0.841369048,0.5,2019.0,Fall,102.0,Achieve
56187,University of San Francisco,Male,Asian,International Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,8.0,180.0,Once a week,Over an hour,Not too often,3.0,4.0,1.0,2.0,Yes,Yes,Not sure,0.910833333,0.845070423,2019.0,Fall,101.0,Achieve
86759,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult,5.0,4.0,122.8,2 - 4 days a week,40 - 50 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,No,0.921869048,0.321428571,2019.0,Fall,102.0,Achieve
09127,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult,4.0,9.0,90.0,2 - 4 days a week,Over an hour,Sometime,3.0,2.0,4.0,1.0,Yes,Yes,Not sure,0.605142857,0.571428571,2019.0,Fall,102.0,Achieve
27005,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult,5.0,7.0,140.0,Once a week,20 - 30 minutes,Sometime,4.0,3.0,2.0,1.0,Yes,Yes,Not sure,0.964142857,0.8214285709999999,2019.0,Fall,102.0,Achieve
22245,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,4.0,11.0,108.9,I don't regularly exercise,10 - 20 minutes,Often,1.0,2.0,3.0,4.0,Yes,Yes,Not sure,0.807666667,0.576923077,2019.0,Fall,102.0,Achieve
88507,City College of San Francisco,Male,White,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult,5.0,11.0,174.0,Once a week,40 - 50 minutes,Often,3.0,2.0,4.0,1.0,Yes,Yes,No,0.9966666670000001,0.576923077,2019.0,Fall,102.0,Achieve
43382,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult,5.0,4.0,160.0,Once a week,20 - 30 minutes,Never,1.0,2.0,3.0,4.0,No,Yes,No,0.912666667,0.845070423,2019.0,Fall,101.0,Achieve
55708,University of San Francisco,Male,White,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult,5.0,9.0,145.0,2 - 4 days a week,30 - 40 minutes,Often,4.0,2.0,3.0,1.0,Yes,Yes,No,0.996916667,0.9859154929999999,2019.0,Fall,101.0,Achieve
45541,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult,5.0,8.0,160.0,2 - 4 days a week,30 - 40 minutes,Not too often,3.0,4.0,2.0,1.0,Yes,Yes,Not sure,0.91675,0.9859154929999999,2019.0,Fall,101.0,Achieve
10649,San Francisco State University,Female,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,5.0,150.0,2 - 4 days a week,Over an hour,Often,3.0,1.0,4.0,2.0,Yes,Yes,No,0.8974047620000001,0.642857143,2019.0,Fall,102.0,Achieve
